step,damaged_neurons,dead_neurons,healthy_neurons,neurons_total,total_pro_inflammation,total_anti_inflammation,mean_pro_inflammation,mean_anti_inflammation,microglia_total,microglia_M0,microglia_M1,microglia_M2,microglia_LDAM,microglia_DAM,astrocytes_total,astrocytes_A0,astrocytes_A1,astrocytes_A2,total_ld_neurons,total_ld_microglia,total_ld_astrocytes,total_amyloid_patches,average_amyloid_value,amyloid_monomers_population,amyloid_polymers_population,amyloid_plaques_population,microglia_TREM2_mutant,total_neuron_toxic_lipids,neurons_with_toxic_lipids,LDAM_fraction,DAM_fraction,TREM2_mutant_fraction,total_inflammation,mean_inflammation
323,1,0,13,14,303.03945516468025,438.44857627942275,0.27827314523845753,0.40261577252472247,15,1,9,5,4,1,20,2,10,8,1.094648349555604,52.277553518479245,2.0700227982702124,111.78306559526865,0.10264744315451667,80.06779871556273,31.71526687970592,0.0,0,4.528168641705526,7,0.26666666666666666,0.06666666666666667,0.0,741.488031444103,0.6808889177631801
325,1,0,13,14,303.52665030092044,437.80835140009304,0.27872052369230527,0.4020278708908109,15,1,9,5,4,1,20,2,10,8,1.172755382564492,51.23200244810966,2.1490159587891484,114.01872690717403,0.104700392017607,81.73161338612637,32.28711352104765,0.0,0,4.30176020962025,7,0.26666666666666666,0.06666666666666667,0.0,741.3350017010134,0.6807483945831161
327,1,0,13,14,304.35140135550637,437.2331416675466,0.2794778708498681,0.4014996709527517,16,1,10,5,4,1,20,2,10,8,1.3493002749132021,50.95736239914746,2.104311171152404,116.29910144531749,0.10679439985795913,85.44946865591942,30.849632789398072,0.0,0,4.086672199139237,7,0.25,0.0625,0.0,741.5845430230529,0.6809775418026198
329,1,0,13,14,307.49104673238264,436.7147771197813,0.2823609244558151,0.40102367044975323,16,1,10,5,4,1,20,2,10,8,1.522314269414938,49.93821515116451,2.0730178198066826,118.62508347422386,0.10893028785511832,87.29496640458242,31.330117069641418,0.0,0,3.882338589182275,7,0.25,0.0625,0.0,744.2058238521639,0.6833845949055684
331,1,0,13,14,310.4020106760824,439.4877557381858,0.2850339859284503,0.4035700236346977,16,0,10,6,4,1,20,2,10,8,1.6918679840266393,49.68945084814123,2.051112473864678,120.99758514370833,0.11110889361222069,84.94802934523716,36.04955579847116,0.0,0,3.6882216597231605,7,0.25,0.0625,0.0,749.8897664142683,0.688604009563148
333,1,0,13,14,313.87464452012404,441.98307136078336,0.28822281406806616,0.4058614062082492,16,0,10,6,4,1,20,2,10,8,1.8580306243461064,51.695661831178406,2.0357787317052747,123.4175368465825,0.1133310714844651,86.80256793147566,36.61496891510684,0.0,0,3.5038105767370027,6,0.25,0.0625,0.0,755.8577158809073,0.6940842202763153
335,1,0,13,14,316.2544170304414,444.2285803920416,0.2904080964466863,0.40792339797249,16,0,10,6,4,0,20,2,10,8,2.0208700118591842,52.91174859455484,2.025045112193692,125.88588758351415,0.1155976929141544,84.73104429588483,41.154843287629326,0.0,0,3.3286200479001526,6,0.25,0.0,0.0,760.482997422483,0.6983314944191763
337,0,1,13,14,316.49242361930646,446.24932695322144,0.2906266516247075,0.4097789962839499,16,0,10,6,3,0,20,2,10,8,3.0135620186262044,53.35351362266374,2.0175315785355847,126.56760533518442,0.11622369635921435,89.03812689549892,37.52947843968549,0.0,0,3.1650538111299444,6,0.1875,0.0,0.0,762.741750572528,0.7004056479086574
339,0,1,13,14,318.2860839195498,448.0678320957516,0.29227372260748374,0.41144888163062593,16,0,10,6,3,0,20,2,10,8,3.0064001852578843,57.43644335021047,2.012272104974909,128.18095744188813,0.11770519507978708,92.61200831579812,35.56894912609,0.0,0,3.152165886198247,5,0.1875,0.0,0.0,766.3539160153014,0.7037226042381097
341,0,1,13,14,320.12373541351747,449.7050266979047,0.29396118954409317,0.4129522742864139,16,0,10,6,3,0,20,2,10,8,2.9993815885569304,62.18771448320626,2.0085904734824362,130.74457659072587,0.1200592989813828,94.59707909309633,36.14749749762956,0.0,0,3.1399223575131345,5,0.1875,0.0,0.0,769.8287621114222,0.706913463830507
343,0,1,13,14,321.9234853973041,451.1783758950512,0.29561385252277694,0.4143052120248404,16,0,10,6,4,0,20,2,10,8,2.992503363789995,64.59396019354213,2.0060133314377055,131.52346812254038,0.1207745345477873,99.60497083309008,31.9184972894503,0.0,0,3.1282910052622777,5,0.25,0.0,0.0,773.1018612923554,0.7099190645476173
345,0,1,13,14,323.1035167971062,452.50428066315453,0.2966974442581324,0.415522755429894,16,0,10,6,4,0,20,2,10,8,2.9857627035183993,66.20208098967129,2.004209332006394,131.3999374849912,0.12066109961890835,106.64904389741935,24.750893587571856,0.0,0,3.117241220623964,5,0.25,0.0,0.0,775.6077974602607,0.7122201996880264
347,0,1,13,14,324.0488935014119,453.69749737690256,0.2975655587708098,0.41661845489155425,16,0,10,6,4,1,20,2,10,8,2.979156856452235,67.87803936987785,2.0029465324044757,134.02793623469103,0.12307432161128652,106.83920803596041,27.18872819873061,0.0,0,2.964243925217565,5,0.25,0.0625,0.0,777.7463908783145,0.7141840136623641
349,0,1,13,14,324.00983826814894,454.7713036123995,0.2975296953793838,0.4176045028580344,16,0,10,6,4,1,20,2,10,8,2.972683126327394,68.0204785824803,2.002062572683133,136.70849495938484,0.12553580804351225,106.9633053386506,29.74518962073423,0.0,0,2.818896494581487,5,0.25,0.0625,0.0,778.7811418805484,0.7151341982374182
351,0,1,13,14,323.63153169262296,455.73764696699055,0.29718230642114135,0.41849187049310427,16,0,10,6,4,1,20,2,10,8,2.9663388708050498,67.4100690108307,2.001443800878193,139.44266485857253,0.12804652420438248,109.2825028548931,30.16016200367945,0.0,0,2.6808164354772126,5,0.25,0.0625,0.0,779.3691786596135,0.7156741769142456
353,0,1,13,14,324.1742104155826,456.60727871528104,0.297680633990434,0.41929043040888986,16,0,10,6,4,0,20,2,10,8,2.9601215003931527,68.21186763061408,2.0010106606147353,142.231518155744,0.13060745468847015,111.48885121010301,30.74266694564099,0.0,0,2.6921403793281518,5,0.25,0.0,0.0,780.7814891308636,0.7169710643993239
355,0,1,13,14,323.8193038166712,457.3898739022755,0.2973547326140231,0.4200090669442383,16,0,10,6,4,0,20,2,10,8,2.9540284773894934,67.4976302780018,2.0007074624303147,145.07614851885887,0.13321960378223954,109.76140349661861,35.31474502224025,0.0,0,2.702898125986544,5,0.25,0.0,0.0,781.2091777189466,0.7173637995582614
357,0,1,13,14,325.1348659817674,458.0941392891028,0.2985627786793089,0.42065577528843234,16,0,10,6,4,0,20,2,10,8,2.948057314845907,69.69767767244176,2.00049522370122,147.97767148923606,0.13588399585788435,107.96195715673215,35.990827041736814,4.024887290767077,0,2.8556179853120165,5,0.25,0.0,0.0,783.2290052708702,0.7192185539677413
359,0,1,13,14,329.46913340917206,458.7279104074983,0.30254282223064466,0.4212377506037634,16,0,10,6,6,0,20,2,10,8,2.9422055755531926,72.60372411899293,2.000346656590854,149.10122491902075,0.13691572536181887,108.90618415014487,36.11154517845624,4.083495590419676,0,3.000701851671215,5,0.375,0.0,0.0,788.1970438166704,0.723780572834408
361,0,1,13,14,332.5389286925065,459.29823884116263,0.3053617343365532,0.4217614681737031,16,0,10,6,6,0,20,2,10,8,2.9364708710463323,74.60164963661306,2.000242659613598,152.0832494174012,0.13965403986905528,109.15158164427237,38.788572676547524,4.143095096581299,0,3.2810315247124544,4,0.375,0.0,0.0,791.8371675336691,0.7271232025102563
363,0,1,13,14,335.3964186337483,459.81147073161026,0.30798569204200943,0.4222327554927551,16,0,10,6,6,0,20,2,10,8,2.9308508606296098,77.40961664388081,2.0001698617295185,153.2889144057492,0.14076117025321322,111.76591780692686,37.31962010769952,4.203376491122835,0,3.4048447141016314,4,0.375,0.0,0.0,795.2078893653586,0.7302184475347645
365,0,1,13,14,338.0847112270178,460.2733174002685,0.31045428028192634,0.42265685711686735,16,0,10,6,6,0,20,2,10,8,2.925343250421221,81.0114243110032,2.0001189032106628,155.4366926938642,0.14273341845166593,109.22030249172775,41.951430238119706,4.26495996401675,0,3.3799672440213495,4,0.375,0.0,0.0,798.3580286272863,0.7331111373987937
367,0,1,13,14,338.23027992909897,460.68891888514725,0.3105879521846639,0.4230384930074814,16,0,10,6,5,3,20,2,10,8,2.9199457924170003,83.59119582478313,2.000083232247464,157.6274265477415,0.14474511161408768,110.92452074398216,42.37531983058534,4.327585973174002,0,3.641333647445082,3,0.3125,0.1875,0.0,798.9191988142462,0.7336264451921453
369,0,1,13,14,339.14885082567605,461.06290110758596,0.3114314516305565,0.4233819110262497,16,0,10,6,5,2,20,2,10,8,2.914656283572864,87.51937190828747,2.000058262573225,160.77997507869628,0.1476400138463694,109.24840086517511,47.14066642007582,4.390907793445389,0,3.984631730697628,3,0.3125,0.125,0.0,800.211751933262,0.7348133626568063
371,0,1,13,14,341.42962115914827,461.3994273109437,0.31352582291932807,0.4236909341698289,16,0,10,6,6,2,20,2,10,8,2.909472564905611,91.36898447012172,2.0000407838012575,163.99557458027027,0.15059281412329686,107.4983950312485,52.04187385705981,4.455305691961913,0,4.310764909787547,3,0.375,0.125,0.0,802.829048470092,0.737216757089157
373,0,1,13,14,343.4426471698099,461.7022443474508,0.315374331652718,0.42396900307387586,16,0,10,6,6,2,20,2,10,8,2.9043925206117023,95.59160478071928,2.00002854866088,165.43948607187565,0.1519187199925396,108.07462700006269,52.84406085263234,4.520798219180624,0,5.048091429922971,4,0.375,0.125,0.0,805.1448915172607,0.7393433347265939
375,0,1,13,14,344.0324951273432,458.7347243307925,0.3159159734870002,0.42124400764994724,16,1,10,5,6,3,20,2,10,8,2.8994140772036716,98.5297726851049,2.0000199840626163,167.83027579331315,0.15411411918577883,113.82875248311356,49.4136545683386,4.587868741860989,0,5.368551624051624,4,0.375,0.1875,0.0,802.7672194581357,0.7371599811369474
377,0,1,13,14,347.9970120993923,452.6889021195243,0.3195564849397542,0.4156922884476807,16,1,10,5,6,3,20,2,11,7,2.894535202663802,102.2591772314028,2.0000139888438313,170.26888130917942,0.15635342636288285,115.61420630437613,45.86142784740551,8.793247157397772,0,5.530488808473843,4,0.375,0.1875,0.0,800.6859142189167,0.7352487733874349
379,0,1,13,14,341.81741631093223,450.62260904940695,0.31388192498708195,0.4137948659774168,16,2,9,5,6,4,20,2,10,8,2.8897539056147297,104.41399368677473,2.000009792190682,172.756258935363,0.15863751968352893,111.33083622754525,52.500881778416854,8.924540929400894,0,5.684329133674951,4,0.375,0.25,0.0,792.4400253603392,0.7276767909644988
381,0,1,13,14,336.3014510345854,448.77762929073725,0.3088167594440637,0.412100669688464,16,2,9,5,6,4,20,2,10,8,2.885068234506639,104.37571381303924,2.0000068545334773,175.29338411407025,0.16096729487058792,112.80875161275495,53.42653748249782,9.05809501881751,0,5.6879774426160035,4,0.375,0.25,0.0,785.0790803253226,0.7209174291325278
383,0,1,13,14,331.3875321940591,453.73171184799463,0.3043044372764546,0.41664987313865437,16,1,9,6,6,4,20,1,10,9,2.8804762768207097,103.58819953677846,2.000004798173434,177.88125179635165,0.1633436655613881,114.58520234449503,49.964605450006886,13.331444001849732,0,5.6914433361100025,4,0.375,0.25,0.0,785.1192440420537,0.720954310415109
385,0,1,13,14,328.7457261051709,458.20345921388946,0.30187853636838463,0.420756160894297,16,1,9,6,6,1,20,1,10,9,2.8759761582884993,104.66643554604289,1.7000033587214038,181.4388768322787,0.1666105388726159,118.95363643630468,48.955171949296236,13.530068446677776,0,6.264735934929304,4,0.375,0.0625,0.0,786.9491853190603,0.7226346972626816
387,0,1,13,14,326.7861717070619,462.22347345404387,0.30007912920758667,0.4244476340257519,16,1,9,6,6,1,20,1,10,9,2.871566042126933,105.82310683512203,1.4900023511049827,185.06765436892425,0.16994274965006817,113.5627105272303,57.77293789981653,13.732005941877425,0,6.66686390380764,4,0.375,0.0625,0.0,789.0096451611057,0.7245267632333385
389,0,1,13,14,328.84395123183236,462.59891805425593,0.30196873391352835,0.4247923949074894,16,1,10,5,6,1,20,1,10,9,2.8672441282885983,107.90664469841958,1.343001645773488,186.93300745630273,0.1716556542298464,118.17423579729358,54.821339147508574,13.937432511500598,0,6.763885474242057,5,0.375,0.0625,0.0,791.4428692860884,0.7267611288210177
391,0,1,13,14,332.756739718124,464.5529966770365,0.3055617444610872,0.42658677380811433,16,0,10,6,6,1,20,1,10,9,2.86300865272703,109.94851180445119,1.2401011520414416,188.8356676054288,0.1734028169012202,123.49103396159644,47.15828740806052,18.18634623577184,0,6.856055966154755,5,0.375,0.0625,0.0,797.3097363951605,0.7321485182692016
393,0,1,13,14,336.6888589325041,466.30999148275396,0.309172505906799,0.4282001758335665,16,0,10,6,6,1,20,1,10,9,2.858857886676693,113.64954156836217,1.168070806429009,192.61238095753737,0.1768708732392446,125.98898660372637,44.116828231800795,22.506566122010216,0,6.658617933471818,5,0.375,0.0625,0.0,802.9988504152581,0.7373726817403655
395,0,1,13,14,339.0617649608481,466.2700333360765,0.3113514829759854,0.42816348332054777,16,1,10,5,7,1,20,1,10,9,2.854790135947363,116.97655073699492,1.1176495645003064,196.46462857668814,0.18040829070402953,124.63452129998333,48.96709858231867,22.8630086943861,0,6.898551802423027,5,0.4375,0.0625,0.0,805.3317982969246,0.7395149662965332
397,0,1,13,14,340.65586022722647,466.2331148763864,0.3128152986475909,0.4281295820719802,16,1,10,5,7,1,20,1,10,9,2.850803740232619,119.93701972225502,1.0823546951502145,198.55792114822188,0.18233050610488694,127.75287130185565,47.788328266571135,23.016721579795092,0,7.553988977926677,5,0.4375,0.0625,0.0,806.8889751036129,0.7409448807195711
399,0,1,13,14,342.03448075515814,466.19914184983315,0.31408124954559974,0.4280983855370369,16,1,10,5,7,2,20,1,10,9,2.8468970724321707,123.58827932780991,1.0576482866051502,201.61107957118634,0.18513414102037312,129.8350403035013,40.606512838560505,31.169526429124517,0,8.129154294655143,5,0.4375,0.125,0.0,808.2336226049913,0.7421796350826366
401,0,1,13,14,342.7303333260359,466.16864305596596,0.3147202326226225,0.4280703792984077,16,1,10,5,7,2,20,1,10,9,2.843068537987731,126.51651374125372,1.040353800623605,205.64330116261004,0.18883682384078057,130.6448756756838,43.32531727485117,31.67310821207506,0,8.580561345547187,5,0.4375,0.125,0.0,808.8989763820018,0.7427906119210301
403,0,1,13,14,342.53344040830007,466.1406879231398,0.31453943104527093,0.42804470883667567,16,1,10,5,7,3,20,1,10,9,2.83931657423218,128.18618346642864,1.0282476604365236,209.75616718586224,0.1926135603175962,133.49122816567427,44.08044552792093,32.184493492267045,0,8.581898043894627,5,0.4375,0.1875,0.0,808.6741283314399,0.7425841398819466
405,0,1,13,14,341.64745459916185,466.11500758277447,0.31372585362641126,0.4280211272569095,16,1,10,5,7,2,20,1,10,9,2.8356396497517404,128.02245979710005,1.0197733623055665,213.95129052957952,0.19646583152394814,132.31446264430355,48.932662068517516,32.70416581675845,0,9.010667907324695,5,0.4375,0.125,0.0,807.7624621819364,0.7417469808833208
407,0,1,13,14,340.56162061040084,466.09134073125017,0.3127287608910935,0.4279993946108817,16,1,10,5,7,2,20,1,10,9,2.832036263760909,127.41201060115806,1.0138413536138966,218.2303163401711,0.20039514815442708,133.15553659609367,47.83051922673007,37.24426051734736,0,8.990499277583261,4,0.4375,0.125,0.0,806.652961341651,0.7407281555019752
409,0,1,13,14,340.3658788727707,466.0697091434338,0.31254901641209426,0.4279795308938786,16,1,10,5,7,2,20,1,10,9,2.8285049454898945,128.5137703891349,1.0096889475297275,222.59492266697453,0.20440305111751564,138.03633024617835,50.87175736026668,33.686835060529496,0,8.686339079328897,4,0.4375,0.125,0.0,806.4355880162045,0.7405285473059728
411,0,1,13,14,340.77678583497755,466.0499383443762,0.31292634144626036,0.4279613758901526,16,1,10,5,7,2,20,1,10,9,2.8250442535843003,131.0934949813522,1.0067822632708092,227.046821120314,0.20849111213986593,134.92490857977836,57.88988772402235,34.232024816513295,0,8.397386890987251,4,0.4375,0.125,0.0,806.8267241793537,0.740887717336413
413,0,1,13,14,340.32538975000773,466.031863998697,0.3125118363177298,0.4279447786948549,16,1,10,5,7,1,20,1,10,9,2.821652775516818,132.02162508172515,1.0047475842895666,231.58775754272028,0.21266093438266326,133.70230960471628,59.03783923437094,38.84760870363307,0,8.26538231206269,4,0.4375,0.0625,0.0,806.3572537487048,0.7404566150125846
415,0,1,13,14,340.3990453223178,466.0153330608555,0.31257947228862976,0.4279295987702989,16,1,10,5,7,1,20,1,10,9,2.818329127010686,133.48119258009066,1.0033233090026965,235.3015126935747,0.21607117786370494,135.71163956695432,60.09212141362915,39.49775171299122,0,8.424977962084355,5,0.4375,0.0625,0.0,806.4143783831732,0.7405090710589286
417,0,1,13,14,340.23746944103186,466.00011416168877,0.31243110141508895,0.4279156236562799,16,1,10,5,7,1,20,1,10,9,2.8150719514746756,134.36156872848883,1.0023263163018876,239.0895429474462,0.2195496262143675,140.14277011757667,59.03648113616229,39.91029169370721,0,8.291593829604938,5,0.4375,0.0625,0.0,806.2375836027206,0.7403467250713689
419,0,1,13,14,340.6467866726338,465.98608830219246,0.312806966641537,0.42790274407914825,16,1,10,5,7,2,20,1,10,9,2.8118799194493858,135.87433735391906,1.0016284214113214,240.1993338063951,0.22056871791220853,146.18925332161413,49.28483614939488,44.72524433538611,0,8.307378903749491,5,0.4375,0.125,0.0,806.6328749748263,0.7407097107206853
421,0,1,13,14,340.82705019618845,465.9731465240366,0.31297249788447057,0.42789085998534127,16,1,10,5,7,2,20,1,10,9,2.808751728064602,137.1568506068407,1.0011398949879249,243.16732048252305,0.22329414185722962,147.57479372790033,46.20957624360788,49.38295051101482,0,8.559874724186816,6,0.4375,0.125,0.0,806.8001967202251,0.7408633578698118
423,0,1,13,14,344.144354111419,462.58618942722217,0.31601869064409455,0.42478070654474026,16,1,10,5,7,2,20,1,11,8,2.8056861005075135,138.41371359470386,1.0007979264915474,247.11266689217348,0.22691704948776262,151.81390162942927,45.08179636199047,50.21696890075374,0,8.847245753602277,6,0.4375,0.125,0.0,806.7305435386411,0.7407993971888348
425,0,1,13,14,346.8722209578728,459.53762658017433,0.3185236188777528,0.42198129162550446,16,1,10,5,7,2,20,1,11,8,2.802681785501567,139.54543932280978,1.000558548544083,252.05492023001693,0.23145539047751784,151.15172679657434,50.09557081111414,50.807622622328466,0,9.262748231546963,6,0.4375,0.125,0.0,806.4098475380472,0.7405049105032573
427,0,1,13,14,348.8165203611787,456.79353587975567,0.3203090177788601,0.4194614654543211,16,1,10,5,7,2,20,1,11,8,2.799737556795739,140.00453053635357,1.0003909839808582,255.26001863461727,0.23439854787384506,156.97471454120756,42.508168784724035,55.77713530868566,0,9.514975585594415,6,0.4375,0.125,0.0,805.6100562409343,0.7397704832331813
429,0,1,13,14,350.9348824139112,454.3235686989134,0.32225425382360995,0.41719335968678917,16,1,10,5,7,3,20,1,11,8,2.7968522126640285,141.40443992562652,1.0002736887866008,260.36521900730963,0.23908651883132198,156.76653685543982,47.08985136586637,56.50883078600341,0,9.422091571939495,6,0.4375,0.1875,0.0,805.2584511128246,0.7394476135103991
431,0,1,13,14,353.9726432215777,455.34031903009327,0.3250437495147637,0.4181270147200122,16,0,10,6,7,3,20,2,10,8,2.7940245754149515,142.67635112711397,1.0001915821506207,265.5725233874558,0.24386824920794842,156.10200629331217,43.94340769091545,65.52710940322818,0,9.476351758967319,7,0.4375,0.1875,0.0,809.312962251671,0.7431707642347759
433,0,1,13,14,356.69027729535435,456.25521114959,0.3275392812629517,0.41896713604186414,16,0,10,6,7,3,20,2,10,8,2.791253490910856,144.5728241045717,1.0001341075054344,269.96597385520494,0.2479026389854958,154.39377253653515,48.74019854889741,66.83200276977236,0,9.717898936643754,7,0.4375,0.1875,0.0,812.9454884449444,0.7465064173048158
435,0,1,13,14,359.34784433952575,457.0783448525066,0.32997965504088683,0.4197229980280134,16,0,10,6,7,3,20,2,10,8,2.788537828096843,147.08136762248026,1.000093875253804,275.365293332309,0.2528606917652057,149.62659311742112,57.76701728499455,67.97168292989336,0,10.089868755436367,7,0.4375,0.1875,0.0,816.4261891920323,0.7497026530689002
437,0,1,13,14,362.54302451227994,457.8189015818475,0.3329137047862993,0.4204030317555992,16,0,10,6,7,3,20,2,10,8,2.7858764785391097,151.68974027003065,1.0000657126776629,278.11859919895517,0.25538897998067506,152.33608254608794,56.89501151315297,68.88750513971429,0,10.58574008328935,8,0.4375,0.1875,0.0,820.3619260941275,0.7533167365418985
439,0,1,13,14,363.1413674935123,456.8672594591141,0.33346314737696264,0.4195291638743013,16,0,10,6,7,3,20,2,10,8,2.783268355972531,156.50594546463003,1.000045998874364,280.00897118293426,0.2571248587538423,154.3693691273347,55.57148261529751,70.06811944030207,0,10.629317844749682,8,0.4375,0.1875,0.0,820.0086269526264,0.752992311251264
441,0,1,13,14,367.04202268538506,454.39260133955105,0.33704501624002303,0.4172567505413692,16,0,11,5,7,3,20,2,10,8,2.780712395857284,163.47582655533742,1.0000321992120549,285.60915060659295,0.26226735592891914,149.66702863530912,64.96105610765267,70.98106586363113,0,10.670716718136998,8,0.4375,0.1875,0.0,821.434624024936,0.7543017667813923
443,0,1,13,14,369.2019133862049,455.4006609474945,0.3390283869478466,0.41818242511248344,16,0,10,6,7,3,20,2,10,8,2.778207554944342,168.05631002423067,1.0000225394484383,287.6493336187248,0.26414080222105124,155.75889059642049,55.687384287273424,76.20305873503091,0,10.710045647854948,8,0.4375,0.1875,0.0,824.6025743336994,0.75721081206033
445,0,1,13,14,366.1222192858369,453.0824417314992,0.33620038501913396,0.4160536655018358,16,1,10,5,7,4,20,2,10,8,2.775752810849659,171.59518382374605,1.000015777613907,291.5663202910994,0.2677376678522492,157.49729251618723,52.794293941058456,81.27473383385366,0,10.984908131087,8,0.4375,0.25,0.0,819.2046610173361,0.7522540505209698
447,0,1,13,14,366.07355524524667,447.7554274143293,0.33615569811317414,0.41116200864493047,16,1,11,4,7,3,20,2,10,8,2.77334716163687,174.41328014727114,1.0000110443297348,297.39764669692136,0.27309242120929417,158.85221881117738,51.603781344746096,86.94164654099784,0,11.151027490157452,8,0.4375,0.1875,0.0,813.828982659576,0.7473177067581046
449,0,1,13,14,363.8663586694644,446.2002565408844,0.3341288876670931,0.40973393621752474,16,1,10,5,7,3,20,2,10,8,2.770989625408336,178.8750145443257,1.0000077310308144,303.34559963085974,0.27855426963348,158.4648545057953,52.324986550991504,92.55575857407295,0,11.02384088127438,8,0.4375,0.1875,0.0,810.0666152103488,0.7438628238846179
451,0,1,13,14,366.1891523355024,444.8026449402852,0.33626184787465785,0.40845054631798455,16,1,10,5,8,4,20,2,10,8,2.768679239904373,183.1475142534392,1.00000541172157,307.57651162347696,0.2824394046129265,164.08160581033783,45.57340228521989,97.9215035279192,0,11.045513602835461,9,0.5,0.25,0.0,810.9917972757876,0.7447123941926423
453,0,1,13,14,364.55926070339285,441.92619118945254,0.3347651613437951,0.40580917464596195,16,1,10,5,8,3,20,2,10,8,2.7664150621104895,185.2845639683704,1.000003788205099,311.8920418559465,0.2864022422919619,162.8725251472245,45.26864745623476,103.75086925248723,0,10.781102688318489,9,0.5,0.1875,0.0,806.4854518928454,0.740574335989757
455,0,1,13,14,364.4668719615038,444.3339315783831,0.33468032319697316,0.40802013919043445,16,1,10,5,8,3,20,1,10,9,2.764196167872483,187.178872689003,1.0000026517435694,315.3758826930654,0.2896013615179664,166.9583052518552,47.29727667919671,101.12030076201353,0,10.814912319527364,10,0.5,0.1875,0.0,808.8008035398868,0.7427004623874076
457,0,1,13,14,361.1564410268207,444.8815607239436,0.3316404417142522,0.40852301260233576,16,1,10,5,8,3,20,1,10,9,2.7620216515192375,186.98529523522294,1.0000018562204984,321.6834003469267,0.2953933887483257,166.5586894721119,52.51792702163486,102.60678385318,0,10.562031469175796,10,0.5,0.1875,0.0,806.0380017507644,0.740163454316588
459,0,1,13,14,361.423511203099,445.37440149885657,0.33188568521864004,0.4089755752973889,16,0,11,5,8,4,20,1,10,9,2.7598906254930564,187.54558933051848,1.000001299354349,328.1170683538653,0.3013012565232923,164.11047583100628,59.42899249010915,104.57760003274983,0,10.321794661341805,10,0.5,0.25,0.0,806.7979127019555,0.740861260516029
461,0,1,13,14,359.66759721887354,445.80635817822713,0.33027327568307946,0.40937222973207266,16,0,11,5,8,3,20,1,10,9,2.757802219987399,188.1946775439081,1.0000009095480442,333.76140972094254,0.3064843064471465,165.08832422842076,58.27894916141623,110.39413633110559,0,9.951069693899514,10,0.5,0.1875,0.0,805.4739553971007,0.7396455054151521
463,0,1,13,14,355.64789762805265,444.57541624816395,0.32658209148581513,0.40824188819849766,16,1,11,4,8,4,20,1,10,9,2.7557555825918545,188.08078399302994,1.000000636683631,339.5186379153614,0.3117710173694779,164.71585534145248,58.45529051610966,116.3474920577993,0,9.598880974829338,10,0.5,0.25,0.0,800.2233138762166,0.7348239796843128
465,0,1,13,14,355.54346273144006,445.08785962991385,0.3264861916725804,0.40871245145079327,16,0,11,5,8,4,20,1,10,9,2.7537498779442213,189.46916831316935,1.0000004456785416,345.39101067366863,0.31716346251025584,169.42617043897224,57.51096829850978,118.45387193618662,0,9.26430169171267,10,0.5,0.25,0.0,800.6313223613539,0.7351986431233737
467,0,1,13,14,354.70008840157004,445.54934397095076,0.3257117432521304,0.40913622035899977,16,0,11,5,8,4,20,1,10,9,2.7517842873895404,189.32978494690596,1.0000003119749792,352.298830887142,0.32350673176046096,165.43700168322982,66.55064772334869,120.31118148056352,0,8.946451372751836,10,0.5,0.25,0.0,800.2494323725208,0.7348479636111303
469,0,1,13,14,354.0300098053457,445.9656344701187,0.3250964277367729,0.409518488953277,16,0,11,5,8,4,20,1,10,9,2.7498580086459534,189.19318924796784,1.0000002183824854,357.5088075048849,0.3282909159824471,172.33607572151703,62.77285611409196,122.39987566927587,0,8.644493569739044,10,0.5,0.25,0.0,799.9956442754644,0.73461491669005
471,0,0,13,13,357.29992529172125,445.6205564202653,0.3280991049510755,0.4092016128744401,16,0,11,5,8,4,20,1,10,9,0.09249990526705174,191.36479581321868,1.0000001528677398,363.74098365498253,0.3340137590954844,173.3724405473656,66.08628565184394,124.282257455773,0,8.395338344380892,9,0.5,0.25,0.0,802.9204817119866,0.7373007178255157
473,0,0,13,13,359.54974708367973,446.16875638994384,0.3301650570098069,0.40970501045908525,16,0,11,5,9,5,20,1,9,10,0.0906499071617107,189.1874998969543,1.0000001070074178,371.01580332808214,0.3406940342773941,171.22726520189968,73.34497280778693,126.44356531839551,0,8.783071427161849,9,0.5625,0.3125,0.0,805.7185034736235,0.7398700674688922
475,0,0,13,13,359.3099427802405,445.0421362498426,0.32994485103787,0.40867046487588854,16,0,11,5,9,5,20,1,9,10,0.08883690901847649,187.7037498990152,1.0000000749051925,378.4361193946438,0.347507914962942,168.81051319969475,80.98357222501357,128.64203396993554,0,9.341417855803755,10,0.5625,0.3125,0.0,804.3520790300831,0.7386153159137585
477,0,0,13,13,354.786268344649,444.02826801336903,0.3257908800226345,0.4077394563942783,16,1,10,5,9,4,20,1,9,10,0.08706017083810696,185.6996749010349,1.0000000524336348,386.0048417825367,0.3544580732622008,170.54103910101998,84.87922260955722,130.58458007195955,0,9.586846963013567,10,0.5625,0.25,0.0,798.814536358018,0.7335303364169128
479,0,0,13,13,350.97644113993664,443.1256764053273,0.3222924161064616,0.4069106303079222,16,2,10,4,9,3,20,1,9,10,0.08531896742134483,181.93568140301423,1.0000000367035444,393.7249386181875,0.3615472347274449,168.63797918477056,92.4905431878119,132.596416245605,0,10.247504614862887,10,0.5625,0.1875,0.0,794.1021175452639,0.7292030464143837
